,seafood,burger,sushi,chinese_food,dessert,complained,vivid,breast,own,uk
abit,0.4129121959209442,0.4098409652709961,0.2673321485519409,0.35411242842674256,0.38637586832046505,0.7791782975196838,0.7855366706848145,0.5285530626773834,0.7663909077644349,0.5220544755458831
abject,0.3982962280511856,0.38149946331977846,0.2672644481062889,0.34266477227211,0.33161441385746004,0.5435768842697144,0.5488852262496948,0.46958389282226565,0.5367241322994232,0.46399267613887785
able,0.2885800004005432,0.32638639211654663,0.3533715605735779,0.3841802179813385,0.2791857123374939,0.4620547294616699,0.4585060477256775,0.3059680163860321,0.453426331281662,0.4555414915084839
abnormally,0.4141788810491562,0.3564394861459732,0.29775784313678744,0.37109254896640775,0.43125764131546024,0.6169923365116119,0.6054488301277161,0.4935894936323166,0.6041594445705414,0.46483542025089264
abominable,0.3177107237279415,0.3338694430887699,0.20023063719272613,0.2613655850291252,0.21984065771102906,0.28301708959043026,0.2889977842569351,0.26243253611028194,0.29009782858192923,0.3908150151371956
abomination,0.3176074355840683,0.3493770159780979,0.21554673463106155,0.2771010398864746,0.2342019468545914,0.3280975058674812,0.3357441924512386,0.3015151187777519,0.3331154108047485,0.40885160416364663
aboriginal,0.5295273661613464,0.4954734444618225,0.34881043434143066,0.4375379681587219,0.4914739727973938,0.9262811541557312,0.9297726154327393,0.6272073984146118,0.9284292459487915,0.5701392292976379
abound,0.382845863699913,0.32422579228878023,0.2378468155860901,0.2761052280664444,0.2955045074224472,0.4756436973810196,0.4848947137594223,0.38845940828323366,0.47343849539756777,0.4286925733089447
abrasive,0.3738333866000175,0.36723065450787545,0.26571139544248584,0.34040732085704806,0.3382890060544014,0.5344254910945893,0.5352318793535232,0.4260249897837639,0.5282203137874604,0.49039986729621887
abrupt,0.39874348044395447,0.37091320753097534,0.2941577732563019,0.31741881370544434,0.3750592768192291,0.5664851069450378,0.5579490065574646,0.44016069173812866,0.5688229203224182,0.44226163625717163
abruptly,0.43393710255622864,0.3014317452907562,0.299720823764801,0.3994372487068176,0.4081263244152069,0.5554772615432739,0.5486130118370056,0.4621739089488983,0.5528830885887146,0.4812105596065521
absence,0.46041446924209595,0.32220160961151123,0.20189674198627472,0.35256579518318176,0.3935639560222626,0.6303072571754456,0.6188122034072876,0.518499493598938,0.628698468208313,0.3910871148109436
absent,0.4428558647632599,0.3227517008781433,0.17476148903369904,0.38395342230796814,0.3882921636104584,0.5826594233512878,0.5690360069274902,0.45149314403533936,0.5737641453742981,0.4198496639728546
absolute,0.40318191051483154,0.3675939440727234,0.3311344087123871,0.38644638657569885,0.41869232058525085,0.5474150776863098,0.5531231164932251,0.40408822894096375,0.5501453876495361,0.5090246796607971
absolute_favorite,0.4833923876285553,0.3762703537940979,0.3832452595233917,0.6124255061149597,0.4443044364452362,0.487369567155838,0.49315792322158813,0.4137231707572937,0.5014306902885437,0.516812801361084
absolutely,0.39470890164375305,0.38319116830825806,0.3205558657646179,0.32974350452423096,0.4279479384422302,0.5413569808006287,0.5579928755760193,0.3953529894351959,0.555243194103241,0.44327959418296814
absolutley,0.44693597555160525,0.389966893196106,0.2920038551092149,0.3345499575138092,0.4154352217912674,0.8444522798061371,0.8477594375610353,0.5469704866409303,0.8260007083415986,0.4970205783843995
absorb,0.4563852548599243,0.4206799566745758,0.3476618230342865,0.40981319546699524,0.47125938534736633,0.7225010395050049,0.7187384963035583,0.5600014925003052,0.7236718535423279,0.5237200856208801
abstain,0.44280645847320554,0.367553299665451,0.2595328509807586,0.33052780032157897,0.4220554083585739,0.7531711757183075,0.7481195211410523,0.5005535900592804,0.7388986229896546,0.48707077503204343
absurd,0.4372789263725281,0.3810548186302185,0.3126509487628937,0.39714500308036804,0.3726429045200348,0.4947565197944641,0.5113902688026428,0.4807949960231781,0.5103209018707275,0.44618847966194153
absurdly,0.3953331410884857,0.3589214473962784,0.2976611226797104,0.34402626454830165,0.3910259544849396,0.5102465063333511,0.5280407160520554,0.446288013458252,0.5162216365337372,0.401221615076065
abt,0.455184456706047,0.42025731801986693,0.28426826298236846,0.3615109145641327,0.4539302498102188,0.8844598770141602,0.8841010332107544,0.5549856722354889,0.8675680935382843,0.5178426682949067
abundance,0.5756195187568665,0.4022520184516907,0.39466047286987305,0.4000387489795685,0.4717251658439636,0.646342933177948,0.6510633826255798,0.5096429586410522,0.6544636487960815,0.446696400642395
abundant,0.517126739025116,0.4164271056652069,0.37381619215011597,0.4053685963153839,0.430279016494751,0.6685820817947388,0.6720820069313049,0.49696043133735657,0.6775577068328857,0.4430043399333954
aburi,0.4660998284816742,0.40898883938789365,0.273443591594696,0.3484726190567017,0.475206583738327,0.907670509815216,0.9137350618839264,0.5483540952205658,0.8907608091831207,0.4803447216749191
abuse,0.47115203738212585,0.43223702907562256,0.38522979617118835,0.4706447124481201,0.4766196608543396,0.7716104388237,0.7639445066452026,0.5768615007400513,0.7780948281288147,0.565336287021637
abusive,0.5007368922233582,0.4519415497779846,0.3272213041782379,0.3972688317298889,0.48677685856819153,0.9847159385681152,0.9812936186790466,0.6090604066848755,0.9818222522735596,0.5220659375190735
abut,0.4587263733148575,0.4100788742303848,0.2911938756704331,0.3583654314279556,0.45132996737957,0.9144286274909974,0.9159020483493805,0.5544833302497864,0.896620100736618,0.48989441692829133
abv,0.42238228023052216,0.4487859487533569,0.28038930594921113,0.35485786497592925,0.40968160629272465,0.7344728767871858,0.7434944570064546,0.5346604496240616,0.7286531567573548,0.5462601244449615
abysmal,0.37653707414865495,0.3850057661533356,0.25858688428997995,0.3364341251552105,0.36408276408910756,0.5912243008613586,0.5927623763680459,0.44594462364912035,0.5827533304691315,0.4763851374387741
acai,0.46286570727825166,0.4035634547472,0.30467328131198884,0.3754760831594467,0.4801323115825653,0.9020253479480744,0.9042615175247193,0.5565499544143677,0.8834648668766021,0.5079329967498779
acai_bowl,0.5469920039176941,0.5003437995910645,0.46309542655944824,0.5987759828567505,0.5333823561668396,0.572603702545166,0.5665297508239746,0.5103615522384644,0.5737479329109192,0.5926174521446228
accent,0.4263210892677307,0.38594722747802734,0.22884556651115417,0.44339415431022644,0.3935486376285553,0.45817604660987854,0.45627346634864807,0.4933651089668274,0.45849308371543884,0.3981504440307617
accentuate,0.40469464659690857,0.33766148388385775,0.23984621912240983,0.41107121407985686,0.430481293797493,0.5283690005540849,0.5334678918123246,0.4693748205900192,0.5265454471111297,0.4004678010940552
accept,0.38752588629722595,0.34568825364112854,0.3183465003967285,0.4146864712238312,0.4188612401485443,0.520073652267456,0.5143970251083374,0.3997434377670288,0.5300019383430481,0.41251668334007263
acceptable,0.43192780017852783,0.3421308696269989,0.2758641541004181,0.37153592705726624,0.37913942337036133,0.4826395809650421,0.46692749857902527,0.42485520243644714,0.48241546750068665,0.4333447515964508
acceptance,0.43751686811447144,0.40806275606155396,0.30653825402259827,0.4075702130794525,0.4561799168586731,0.7268310785293579,0.7283152937889099,0.5554019808769226,0.7350428104400635,0.487140953540802
access,0.44208937883377075,0.39354392886161804,0.3207288086414337,0.39356598258018494,0.43748512864112854,0.6255568861961365,0.6188615560531616,0.4870918095111847,0.6226539611816406,0.49868595600128174
accessibility,0.4452804625034332,0.38567930459976196,0.3381684124469757,0.3817623555660248,0.4658183455467224,0.46426451206207275,0.4521256685256958,0.4085879623889923,0.4621644616127014,0.4552495777606964
accessible,0.4475022256374359,0.39553090929985046,0.3237536549568176,0.3949616849422455,0.4601432681083679,0.5829877257347107,0.5754480361938477,0.43553945422172546,0.5829873085021973,0.49429550766944885
accessory,0.49577391147613525,0.45023974776268005,0.3183165490627289,0.3922693133354187,0.5012169480323792,0.9863503575325012,0.9858522415161133,0.6057384014129639,0.9888688921928406,0.5194440484046936
accident,0.43076184391975403,0.40277159214019775,0.35602208971977234,0.3867960572242737,0.3745749294757843,0.5470640063285828,0.5405892133712769,0.47747915983200073,0.5483219623565674,0.42950841784477234
accidentally,0.45483073592185974,0.32774072885513306,0.3338654935359955,0.41355833411216736,0.41699129343032837,0.6109520196914673,0.607311487197876,0.4958590269088745,0.6054925322532654,0.49637889862060547
acclaim,0.5033050775527954,0.39206093549728394,0.3340606987476349,0.3729027807712555,0.5018057823181152,0.6738041639328003,0.6871142983436584,0.4747462272644043,0.6783667802810669,0.4812639653682709
accolade,0.3773575618863106,0.3142384946346283,0.26458384916186334,0.3385582685470581,0.3771945521235466,0.4889418318867684,0.49135252088308334,0.37069148272275926,0.47994505017995837,0.5009695172309876
accommodate,0.38196665048599243,0.3391421139240265,0.2660137414932251,0.3452334702014923,0.4431975185871124,0.5498411059379578,0.5377355217933655,0.4311259388923645,0.5449352860450745,0.4544527232646942
accommodating,0.4209401220083237,0.33445749580860146,0.2920972779393197,0.33858633339405064,0.37018048763275146,0.5941637337207796,0.5999288558959962,0.44650243222713476,0.5837638467550279,0.5056471467018129
accommodation,0.44007036089897156,0.40356025099754333,0.4023865759372711,0.45820409059524536,0.49790793657302856,0.6055665016174316,0.6038029789924622,0.48596641421318054,0.6075377464294434,0.5654109120368958
accomodate,0.4382161989808082,0.3344358533620835,0.27080448120832445,0.3273454189300537,0.3591427236795426,0.6230056196451187,0.6236734598875046,0.46488711386919024,0.6066259205341339,0.5399341002106667
accomodating,0.44659984260797503,0.35001238286495207,0.30270939916372297,0.3395259380340576,0.3963940471410751,0.6660925447940825,0.6714270353317261,0.47172504812479016,0.6520325899124145,0.5385700315237045
accompaniment,0.5314205884933472,0.4271309971809387,0.3939204216003418,0.43675902485847473,0.5411906838417053,0.708504855632782,0.7131436467170715,0.5676538944244385,0.706383466720581,0.5072391033172607
accompany,0.45065340399742126,0.41511452198028564,0.24465906620025635,0.3372429311275482,0.4287278652191162,0.4935152530670166,0.495727002620697,0.4782056510448456,0.4947752356529236,0.47083359956741333
accomplish,0.5026400685310364,0.48086461424827576,0.36396288871765137,0.4561661183834076,0.5126206278800964,0.8964972496032715,0.9081786870956421,0.6203396320343018,0.9013288021087646,0.5682014226913452
accord,0.4183817505836487,0.44313138723373413,0.27983906865119934,0.3928499221801758,0.43490350246429443,0.6677551865577698,0.6702902317047119,0.473512202501297,0.6713970303535461,0.4847709536552429
accordingly,0.4546789228916168,0.3408558964729309,0.3308553695678711,0.3719802498817444,0.3996914029121399,0.629223644733429,0.621509850025177,0.4865105152130127,0.6235238313674927,0.4699980318546295
account,0.4174736738204956,0.3256458640098572,0.3667583167552948,0.4213179349899292,0.4034576416015625,0.5872650146484375,0.584419846534729,0.5034152865409851,0.587823212146759,0.45737606287002563
accountability,0.45134812593460083,0.36407431960105896,0.3154514729976654,0.4147394299507141,0.4743043780326843,0.6706838011741638,0.6618314385414124,0.5011118054389954,0.6644639372825623,0.48198431730270386
accountable,0.43279173970222473,0.33039432764053345,0.2940157353878021,0.4139201045036316,0.41870132088661194,0.6285176873207092,0.6257153749465942,0.48789289593696594,0.6278751492500305,0.5022129416465759
accounting,0.4885493516921997,0.3906877040863037,0.34345459938049316,0.4566216766834259,0.48629939556121826,0.7368777990341187,0.7324320077896118,0.5239145159721375,0.7344057559967041,0.5312362313270569
accoutrement,0.444785812497139,0.3580525219440461,0.2847878947854043,0.32681776285171515,0.3761028617620468,0.7197781085968019,0.7222410678863526,0.4978546738624573,0.7024187147617341,0.49852110445499426
accumulate,0.5024911761283875,0.4396449327468872,0.327419638633728,0.3905958831310272,0.4913574457168579,0.98134845495224,0.9839463829994202,0.5981075167655945,0.9761644005775452,0.5170596837997437
accuracy,0.47895368933677673,0.39765626192092896,0.3365875482559204,0.43444880843162537,0.4099999964237213,0.6406412720680237,0.6333456635475159,0.4890928864479065,0.6352196335792542,0.49982529878616333
accurate,0.451031893491745,0.40157899260520935,0.3401281535625458,0.42161595821380615,0.3953661620616913,0.6193771362304688,0.6236363053321838,0.4764857292175293,0.6191405057907104,0.502959668636322
accurately,0.5026696920394897,0.3848626911640167,0.3861747980117798,0.4498921036720276,0.4700644314289093,0.7170644998550415,0.7241142392158508,0.5085265636444092,0.7061991691589355,0.5117161273956299
accusation,0.4775277078151703,0.31817367672920227,0.3439342677593231,0.419551283121109,0.3889212906360626,0.46944335103034973,0.4653162360191345,0.418625146150589,0.45963600277900696,0.4766141474246979
accuse,0.4591083228588104,0.33236750960350037,0.3471643626689911,0.3522169291973114,0.3990442752838135,0.4866558611392975,0.48602384328842163,0.4172370433807373,0.47861751914024353,0.4552035927772522
accustom,0.44858675897121436,0.3485708743333817,0.29361792355775834,0.33183374777436253,0.36992101222276685,0.5181620970368385,0.5283982798457145,0.40867217332124706,0.5188122808933258,0.5036342263221741
accustomed,0.4108594059944153,0.3253285884857178,0.2434190809726715,0.32763832807540894,0.37409597635269165,0.6630924940109253,0.6566929221153259,0.46656104922294617,0.6517217755317688,0.4723184406757355
ace,0.4658980667591095,0.47047144174575806,0.37709394097328186,0.38408055901527405,0.45711079239845276,0.7317284941673279,0.7388800978660583,0.5016533732414246,0.7359412908554077,0.5435948371887207
ache,0.4112653434276581,0.3896198570728302,0.32596555352211,0.4106190800666809,0.3879169225692749,0.6437610387802124,0.6366308927536011,0.5495036840438843,0.6380577683448792,0.4854595363140106
achieve,0.44310420751571655,0.36729636788368225,0.36990833282470703,0.43070414662361145,0.47593817114830017,0.5826300382614136,0.5972955226898193,0.45824140310287476,0.5909700989723206,0.5441622138023376
achievement,0.5130648016929626,0.45853984355926514,0.33227843046188354,0.41868042945861816,0.5177248120307922,0.9693850874900818,0.9693717956542969,0.6172012090682983,0.9700895547866821,0.5410129427909851
acid,0.46518445014953613,0.3709089756011963,0.3532165288925171,0.45004528760910034,0.436212420463562,0.5792983174324036,0.5726058483123779,0.5340883731842041,0.5772125124931335,0.41039085388183594
acidic,0.5233052968978882,0.36338815093040466,0.3230089843273163,0.4713265597820282,0.42860648036003113,0.6351285576820374,0.6247871518135071,0.5288101434707642,0.631117045879364,0.44322243332862854
acidity,0.40986616909503937,0.32998259663581847,0.2828517645597458,0.3650669902563095,0.39008045494556426,0.5373329877853393,0.5312693893909455,0.4416356682777405,0.5278490662574769,0.3633620023727417
acknowledge,0.394359290599823,0.4253900349140167,0.23759296536445618,0.28966739773750305,0.38367554545402527,0.6549883484840393,0.6477850675582886,0.5246875286102295,0.6586025357246399,0.440591961145401
acknowledgement,0.30213451087474824,0.27474721521139145,0.22326244860887529,0.24107042551040647,0.33445131182670595,0.45609326660633087,0.4549647688865661,0.36833016276359554,0.4547970563173294,0.3840670496225357
acknowledgment,0.35415926516056057,0.3375256586074828,0.2686554688215255,0.33388139247894283,0.30552692651748653,0.6087634205818175,0.6005896925926207,0.4623149722814559,0.5866991150379179,0.4869259721040724
acoustic,0.5220072865486145,0.40552231669425964,0.3713912069797516,0.46167102456092834,0.5020512342453003,0.6573978662490845,0.6540527939796448,0.5181666612625122,0.6592649221420288,0.5175622701644897
acquaint,0.3729192018508911,0.36328412294387824,0.25168806686997414,0.35481901466846466,0.34169620722532273,0.6312385290861129,0.6330458462238312,0.5020472839474678,0.6132509052753449,0.4989206179976463
acquaintance,0.4596808850765228,0.41412121057510376,0.23558756709098816,0.4075179696083069,0.44768211245536804,0.6999455094337463,0.6924648880958557,0.5502687096595764,0.7087370753288269,0.4782887101173401
acquire,0.4864487051963806,0.36061525344848633,0.2681331932544708,0.33718937635421753,0.4046018123626709,0.6367501020431519,0.6435003876686096,0.5025944709777832,0.6373748183250427,0.43155649304389954
across,0.42484065890312195,0.41742798686027527,0.28641563653945923,0.38873082399368286,0.39370501041412354,0.527530312538147,0.524561882019043,0.4493432641029358,0.5310186147689819,0.4486578106880188
act,0.3241894245147705,0.2991175353527069,0.2567521035671234,0.284031480550766,0.3699248135089874,0.4342387020587921,0.4272328317165375,0.3780169188976288,0.42844754457473755,0.30086302757263184
action,0.4350638687610626,0.4162997603416443,0.3857221007347107,0.3988308310508728,0.3997425138950348,0.5776042342185974,0.5729313492774963,0.4783420264720917,0.5703189969062805,0.4361981451511383
activate,0.453464537858963,0.478730708360672,0.21501247584819794,0.2836988866329193,0.4059370160102844,0.6534163355827332,0.6554375886917114,0.4907219111919403,0.6566113829612732,0.5130659341812134
active,0.3891364336013794,0.36460843682289124,0.25474488735198975,0.23748530447483063,0.3289071023464203,0.5923551917076111,0.5874377489089966,0.3982473611831665,0.5847018957138062,0.5047875642776489
actively,0.5006674528121948,0.444629043340683,0.3168218731880188,0.3817141354084015,0.48777666687965393,0.9862555265426636,0.9849421381950378,0.6129660606384277,0.9843696355819702,0.5219199657440186
activity,0.49656423926353455,0.44513261318206787,0.2917962074279785,0.34466060996055603,0.42485272884368896,0.6787281036376953,0.6705124974250793,0.47555452585220337,0.6730214357376099,0.5034034252166748
actor,0.42970290780067444,0.3729785084724426,0.4222449064254761,0.4241859018802643,0.42549148201942444,0.4826456904411316,0.4861634373664856,0.41899582743644714,0.47691240906715393,0.3871462643146515
actual,0.45198822021484375,0.3477294445037842,0.33580482006073,0.4230210781097412,0.38989993929862976,0.5418570637702942,0.5441552400588989,0.48144444823265076,0.5399170517921448,0.42841431498527527
actuality,0.39292925298213954,0.31666909456253056,0.3069425940513611,0.40186186134815216,0.3656291365623474,0.511669471859932,0.5102396160364151,0.39631699621677396,0.5030959933996201,0.3940745174884796
actually,0.38472622632980347,0.3175051510334015,0.355063259601593,0.4290604591369629,0.4093244969844818,0.3918522298336029,0.38825327157974243,0.370059609413147,0.38037896156311035,0.40259796380996704
ada,0.4311307370662689,0.44372859597206116,0.34639230370521545,0.4053235352039337,0.4637588858604431,0.7705166935920715,0.7693783640861511,0.5648552775382996,0.7719252109527588,0.462986558675766
adam,0.4623930752277374,0.4685477614402771,0.31304776668548584,0.4321868121623993,0.4875495433807373,0.575554370880127,0.573417603969574,0.4369021952152252,0.5774385333061218,0.47221460938453674
adamant,0.46191585063934326,0.4435824155807495,0.319968581199646,0.39705753326416016,0.47008049488067627,0.7193172574043274,0.7236011028289795,0.523145854473114,0.7277825474739075,0.5520041584968567
adamantly,0.434904944896698,0.40206398665904997,0.26370792388916015,0.3640523701906204,0.4602056950330734,0.7512827098369599,0.7582064032554626,0.5233399927616119,0.7509785830974579,0.4971915453672409
adapt,0.4657643437385559,0.4370560050010681,0.3622376620769501,0.4486806392669678,0.42795103788375854,0.7151221632957458,0.7170623540878296,0.5493940114974976,0.7120130658149719,0.5689389109611511
add,0.3915887176990509,0.44884809851646423,0.30112001299858093,0.3469305634498596,0.3679559826850891,0.5518250465393066,0.5405774116516113,0.4744552969932556,0.5459902882575989,0.42820578813552856
add_in,0.4884847402572632,0.4675044119358063,0.4126390516757965,0.6226887702941895,0.4385347068309784,0.5918087959289551,0.587016761302948,0.5280178785324097,0.5986307859420776,0.5767982006072998
add_on,0.5093235969543457,0.44310128688812256,0.46746522188186646,0.6349402666091919,0.4375196397304535,0.5253809690475464,0.5181956887245178,0.46084287762641907,0.5237398147583008,0.5810596942901611
addict,0.41887226700782776,0.41822126507759094,0.3615897595882416,0.38286447525024414,0.44860243797302246,0.5519943833351135,0.5632756948471069,0.4407903850078583,0.5607630610466003,0.5036962032318115
addicted,0.3943491578102112,0.36029934883117676,0.288912832736969,0.3385542929172516,0.38592955470085144,0.5293328166007996,0.5353306531906128,0.4370305836200714,0.5309180021286011,0.4626155197620392
addicting,0.4244773805141449,0.3537645399570465,0.3255557894706726,0.35827123224735263,0.42716807425022124,0.5488500833511353,0.5591305494308472,0.4342923283576965,0.5533172309398651,0.44084034562110896
addiction,0.44714757800102234,0.36068132519721985,0.3730664551258087,0.3895334005355835,0.4375544488430023,0.5642890930175781,0.5689057111740112,0.4527866244316101,0.5667945146560669,0.5084601640701294
addictive,0.4090431332588196,0.35644509792327883,0.3294645756483078,0.347235769033432,0.4165708303451538,0.5393585443496705,0.5501493513584137,0.40789078474044804,0.5445033311843872,0.4537156343460083
addition,0.3768572509288788,0.3993605375289917,0.31628915667533875,0.330265611410141,0.38895508646965027,0.521001935005188,0.5104265809059143,0.4073546528816223,0.5179303288459778,0.3734799325466156
additional,0.4231724143028259,0.3851265609264374,0.32113930583000183,0.35542866587638855,0.43879812955856323,0.6424793601036072,0.6282434463500977,0.48422521352767944,0.6323169469833374,0.43414852023124695
additionally,0.43198928236961365,0.34675881266593933,0.2947249710559845,0.3383708596229553,0.38321614265441895,0.5105535984039307,0.5025730133056641,0.40619218349456787,0.5034188628196716,0.3772834539413452
additive,0.48573532700538635,0.4431627690792084,0.4187188744544983,0.4202960431575775,0.47960013151168823,0.674686074256897,0.6688519716262817,0.5626733899116516,0.6707233190536499,0.49172624945640564
address,0.36422795057296753,0.4231242537498474,0.2622041404247284,0.4109848141670227,0.3932885527610779,0.6304632425308228,0.6231387257575989,0.5142647624015808,0.6348976492881775,0.48666924238204956
adelaide,0.4633351266384125,0.4144608676433563,0.3578590750694275,0.4415068030357361,0.4573805332183838,0.6019155383110046,0.593529224395752,0.5208450555801392,0.5964644551277161,0.4931820034980774
adequate,0.508242666721344,0.3713444173336029,0.3766724765300751,0.4044749438762665,0.47352489829063416,0.6606627702713013,0.655312716960907,0.5381985902786255,0.6555703282356262,0.4609546661376953
adequately,0.5224273204803467,0.4251056909561157,0.349934458732605,0.43103450536727905,0.5019369125366211,0.8606320023536682,0.8582821488380432,0.6066701412200928,0.852109968662262,0.5403587818145752
adhere,0.4867168664932251,0.44150421023368835,0.30968132615089417,0.37683501839637756,0.49291494488716125,0.9888837337493896,0.9864063858985901,0.6000166535377502,0.9803429841995239,0.5160120129585266
adios,0.4375804036855697,0.4087925791740417,0.32925769686698914,0.34037128984928133,0.43854519128799435,0.739326649904251,0.7536500096321106,0.48776018917560576,0.7348410487174988,0.476061937212944
adjacent,0.42243653535842896,0.3959505558013916,0.27065882086753845,0.31889840960502625,0.3566935360431671,0.5555688142776489,0.5388936996459961,0.42611828446388245,0.5515101552009583,0.4565138816833496
adjective,0.5222449898719788,0.43810129165649414,0.29230067133903503,0.44249457120895386,0.5088156461715698,0.6449527740478516,0.6435014009475708,0.5417532324790955,0.6383684873580933,0.5080416202545166
adjust,0.44643884897232056,0.37830573320388794,0.3074069619178772,0.3669823408126831,0.43057915568351746,0.7159748673439026,0.705653190612793,0.5236160159111023,0.7042256593704224,0.4649733304977417
adjustment,0.44798246026039124,0.377892404794693,0.34479349851608276,0.3980662226676941,0.47149860858917236,0.7596632242202759,0.7451518177986145,0.5672183036804199,0.752339243888855,0.47824761271476746
administration,0.39965513348579407,0.3810790777206421,0.34642118215560913,0.3841470777988434,0.38241782784461975,0.6387835741043091,0.6227241158485413,0.4797663688659668,0.6338303089141846,0.48563918471336365
admire,0.4634917974472046,0.3840637505054474,0.25948598980903625,0.3532092869281769,0.44851842522621155,0.654125988483429,0.6632797122001648,0.5293350219726562,0.6642758250236511,0.47452351450920105
admission,0.44509920477867126,0.42583367228507996,0.39786261320114136,0.4166167378425598,0.45774221420288086,0.6862298846244812,0.6889249086380005,0.49288344383239746,0.6834985613822937,0.5266433358192444
admit,0.3295671343803406,0.3815324008464813,0.32119452953338623,0.337133526802063,0.3544618487358093,0.47192010283470154,0.47404763102531433,0.3755348324775696,0.4756428599357605,0.42207109928131104
admittedly,0.46083984375,0.4145249754190445,0.2765897542238236,0.357868492603302,0.45477979779243466,0.898666763305664,0.8990261673927308,0.5632091879844665,0.8892085194587708,0.48415207862854004
adobo,0.4459601759910583,0.41109975427389145,0.27731378674507146,0.3448689594864845,0.4420096680521965,0.8505872398614882,0.8570013105869294,0.5500740617513658,0.8340430051088332,0.5117730438709259
ador,0.43457087874412537,0.39269747138023375,0.2755999654531479,0.33176460564136506,0.43479121625423434,0.7715542495250702,0.775456416606903,0.5094572365283966,0.7622844159603118,0.46481254100799557
adorable,0.4127849340438843,0.3925093114376068,0.2842119634151459,0.2834048569202423,0.4646311104297638,0.5040305256843567,0.5115800499916077,0.41613784432411194,0.5159786939620972,0.4096461832523346
adorably,0.4051177591085433,0.3897215276956558,0.2389870099723339,0.3239753857254982,0.3855088323354721,0.7102007567882538,0.7204077512025833,0.5072830349206924,0.7010254591703414,0.5001920849084854
adore,0.37749032378196723,0.3486764937639237,0.24705120027065278,0.3176684349775314,0.36323438584804535,0.60752574801445,0.6255358755588531,0.4739369958639145,0.6097912907600402,0.4700024843215942
adorn,0.3680668771266937,0.40580994784832003,0.25320335328578947,0.31648523211479185,0.3900762468576431,0.5973390460014343,0.6052191674709321,0.46489138007164,0.5876738071441651,0.5074796468019486
adrian,0.42762526869773865,0.36725547909736633,0.2647000849246979,0.3451571464538574,0.4410782754421234,0.6521133184432983,0.6409669518470764,0.4756874144077301,0.645883321762085,0.4498271644115448
adult,0.41250690817832947,0.36224648356437683,0.31909480690956116,0.3535175025463104,0.3900587260723114,0.49127277731895447,0.49529826641082764,0.4368908405303955,0.49112412333488464,0.35543593764305115
